,City,State,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30
724,Moscow,ID,269103.0,271391.0,273628.0,275805.0,277325.0,279443.0,281607.0,285647.0,288854.0,291236.0,291812.0,292573.0,293833.0,295211.0,296312.0,297647.0,298996.0,300556.0,301753.0,301100.0,300664.0,300512.0,301879.0,303146.0,304158.0,304968.0,305924.0,306604.0,307489.0,307900.0,308526.0
725,Safford,AZ,165560.0,166335.0,167012.0,167560.0,168216.0,168814.0,169435.0,169832.0,170503.0,171152.0,171723.0,171886.0,171965.0,172124.0,172505.0,173062.0,173627.0,174394.0,175164.0,175969.0,176517.0,177051.0,177715.0,178719.0,179806.0,180826.0,181773.0,182637.0,183456.0,184144.0,184826.0
726,Murray,KY,127568.0,128136.0,128481.0,128854.0,129175.0,129417.0,129632.0,129892.0,129946.0,130030.0,130162.0,130920.0,131632.0,132385.0,133043.0,133896.0,134697.0,135132.0,135355.0,135556.0,136102.0,136584.0,136984.0,136747.0,136520.0,136262.0,136167.0,135887.0,135618.0,135594.0,135637.0
727,Bennington,VT,243373.0,243929.0,244421.0,244770.0,245091.0,245639.0,245856.0,246274.0,246753.0,247658.0,248418.0,249671.0,251110.0,252749.0,253621.0,254294.0,254895.0,256244.0,257345.0,258057.0,258179.0,258565.0,259112.0,259385.0,259570.0,259674.0,260394.0,261328.0,262319.0,262662.0,263367.0
728,Huntington,IN,106163.0,106851.0,107391.0,107923.0,108460.0,109051.0,109631.0,110124.0,110630.0,111162.0,111672.0,112201.0,112742.0,113329.0,113880.0,114370.0,114880.0,115367.0,115868.0,116284.0,116669.0,117016.0,117375.0,117644.0,117903.0,118112.0,118380.0,118654.0,118880.0,119054.0,119189.0
729,Mayfield,KY,75410.0,75801.0,76073.0,76361.0,76630.0,76862.0,77017.0,77195.0,77551.0,77942.0,78340.0,78736.0,79101.0,79611.0,80006.0,80431.0,80743.0,80972.0,81210.0,81421.0,81623.0,81740.0,81869.0,81979.0,82137.0,82192.0,82308.0,82402.0,82579.0,82832.0,83099.0
730,Canton,IL,69660.0,69816.0,70021.0,70228.0,70431.0,70469.0,70511.0,70580.0,70750.0,70949.0,71195.0,71351.0,71510.0,71602.0,71846.0,71996.0,72242.0,72445.0,72661.0,72795.0,72786.0,72795.0,72723.0,72688.0,72661.0,72670.0,72525.0,72397.0,72183.0,72044.0,71861.0
731,Escanaba,MI,87284.0,87631.0,88076.0,88465.0,88912.0,89236.0,89464.0,89735.0,90041.0,90399.0,90536.0,90811.0,91036.0,91299.0,91564.0,91908.0,92267.0,92530.0,92788.0,93032.0,93182.0,93276.0,93480.0,93621.0,93792.0,93914.0,94033.0,94095.0,94123.0,94243.0,94361.0
732,Corinth,MS,93826.0,94142.0,94373.0,94669.0,94902.0,95299.0,95652.0,96009.0,96278.0,96587.0,96973.0,97540.0,98117.0,98680.0,98994.0,99210.0,99393.0,99683.0,99989.0,100346.0,100634.0,100887.0,101107.0,101166.0,101239.0,101235.0,101452.0,101698.0,101995.0,102112.0,102204.0
733,Astoria,OR,313593.0,314966.0,316053.0,316998.0,317928.0,318681.0,319579.0,320035.0,321157.0,322073.0,323470.0,324728.0,326127.0,327452.0,329093.0,330912.0,332742.0,333913.0,334814.0,335936.0,336931.0,338123.0,338863.0,339472.0,339998.0,340716.0,341330.0,341937.0,342539.0,343745.0,345026.0
734,Peru,IN,78801.0,79187.0,79531.0,79950.0,80366.0,80833.0,81219.0,81479.0,81783.0,82078.0,82472.0,82839.0,83243.0,83667.0,84036.0,84435.0,84914.0,85412.0,85783.0,86178.0,86475.0,86814.0,86987.0,87156.0,87295.0,87525.0,87823.0,88055.0,88218.0,88307.0,88461.0
735,Coshocton,OH,99551.0,100206.0,100746.0,101183.0,101476.0,101826.0,102222.0,102614.0,103168.0,103803.0,104472.0,105175.0,105927.0,106631.0,107087.0,107480.0,107911.0,108520.0,109090.0,109705.0,109991.0,110195.0,110352.0,110525.0,110663.0,110768.0,111098.0,111528.0,111945.0,112152.0,112310.0
736,Newton,IA,122469.0,123009.0,123459.0,123248.0,122921.0,122634.0,122940.0,123295.0,123641.0,123849.0,124345.0,124889.0,125427.0,125770.0,126086.0,126625.0,127152.0,127773.0,128214.0,128616.0,128821.0,129120.0,129319.0,129441.0,129498.0,129536.0,129585.0,129706.0,129838.0,129831.0,129651.0
737,Logan,WV,62985.0,63105.0,63122.0,63107.0,63044.0,63084.0,63173.0,63415.0,63814.0,64227.0,64545.0,64841.0,65101.0,65384.0,65513.0,65751.0,65796.0,65930.0,66146.0,66450.0,66459.0,66283.0,66140.0,66081.0,66083.0,66082.0,66192.0,66177.0,66290.0,66274.0,66137.0
738,Bay City,TX,147843.0,148438.0,149166.0,150036.0,150863.0,151248.0,151756.0,152026.0,152507.0,152705.0,153263.0,153872.0,154570.0,154986.0,155365.0,155667.0,156033.0,156432.0,156820.0,157236.0,157487.0,157757.0,158063.0,158382.0,158736.0,158953.0,159159.0,159330.0,159475.0,159725.0,159942.0
739,Fremont,NE,130556.0,131343.0,132168.0,133036.0,133794.0,134514.0,135139.0,135759.0,136630.0,137556.0,138612.0,139338.0,140012.0,140630.0,141146.0,141650.0,142095.0,142781.0,143437.0,144122.0,144330.0,144507.0,144608.0,144976.0,145352.0,145639.0,145922.0,146138.0,146392.0,146420.0,146441.0
740,Hutchinson,MN,167665.0,169021.0,169098.0,169729.0,170289.0,173895.0,176797.0,179567.0,180525.0,180378.0,179685.0,179647.0,180180.0,180927.0,183478.0,185625.0,188159.0,187963.0,188257.0,188931.0,190280.0,192320.0,194555.0,196374.0,197506.0,198458.0,198507.0,198540.0,198272.0,198642.0,198857.0
741,Batesville,AR,90809.0,91043.0,91460.0,91815.0,92213.0,92569.0,92980.0,93346.0,93637.0,93910.0,94310.0,94580.0,94849.0,95130.0,95630.0,96155.0,96605.0,97024.0,97454.0,97962.0,98366.0,98782.0,99050.0,99475.0,99871.0,100316.0,100472.0,100590.0,100696.0,100826.0,100908.0
742,Owatonna,MN,184434.0,185476.0,186290.0,186960.0,187268.0,187705.0,187965.0,188597.0,189376.0,190271.0,191039.0,191912.0,192884.0,193951.0,194690.0,195518.0,196440.0,197551.0,198352.0,198973.0,199053.0,199305.0,199572.0,199747.0,199895.0,199986.0,200435.0,200880.0,201385.0,201652.0,202198.0
743,Vidalia,GA,96475.0,97084.0,97689.0,98081.0,98506.0,98898.0,99424.0,99913.0,100593.0,101335.0,102037.0,102426.0,102682.0,102960.0,103415.0,104004.0,104554.0,105025.0,105278.0,105558.0,105545.0,105501.0,105442.0,105642.0,105918.0,106167.0,106236.0,106224.0,106218.0,106211.0,106267.0
744,Summit Park,UT,693023.0,697632.0,698773.0,702691.0,703417.0,707219.0,709263.0,715951.0,725573.0,735165.0,742543.0,746562.0,750067.0,750161.0,750850.0,753028.0,754040.0,754550.0,757932.0,758861.0,759594.0,758336.0,759065.0,761627.0,765753.0,770636.0,776170.0,779485.0,784423.0,788622.0,791929.0
745,Arkansas City-Winfield,KS,77935.0,77890.0,77867.0,77805.0,77746.0,77979.0,78436.0,78860.0,79106.0,79284.0,79347.0,79432.0,79490.0,79776.0,79942.0,80165.0,80367.0,80468.0,80503.0,80438.0,80420.0,80424.0,80508.0,80635.0,80840.0,80954.0,81159.0,81379.0,81630.0,81935.0,82227.0
746,Laramie,WY,227306.0,227802.0,228337.0,229071.0,229790.0,230180.0,230480.0,230953.0,231412.0,232076.0,233016.0,234545.0,236312.0,238096.0,240044.0,241397.0,242602.0,243623.0,245067.0,246459.0,247721.0,248772.0,249662.0,250132.0,250560.0,250979.0,251186.0,251687.0,252252.0,253064.0,253480.0
747,Plainview,TX,78971.0,79355.0,79684.0,79990.0,80244.0,80358.0,80515.0,80674.0,80920.0,81093.0,81146.0,81268.0,81369.0,81851.0,82236.0,82682.0,82801.0,82981.0,83040.0,83139.0,83129.0,83140.0,83148.0,83027.0,82900.0,82499.0,82180.0,81786.0,81633.0,81448.0,81281.0
748,Big Spring,TX,95411.0,96201.0,96734.0,97473.0,98154.0,97998.0,97793.0,97812.0,98748.0,99290.0,99566.0,100011.0,100724.0,101277.0,102049.0,102757.0,103582.0,104303.0,105040.0,105700.0,106062.0,106377.0,106766.0,106913.0,107007.0,107160.0,107282.0,107347.0,107313.0,107650.0,107966.0
749,Laurinburg,NC,70248.0,70544.0,70729.0,70960.0,71043.0,71146.0,71222.0,71511.0,71932.0,72280.0,72611.0,72677.0,72822.0,72800.0,72916.0,73024.0,73195.0,73450.0,73612.0,73701.0,73646.0,73624.0,73629.0,73766.0,73858.0,74039.0,74148.0,74229.0,74291.0,74274.0,74319.0
750,Dixon,IL,95973.0,96199.0,96399.0,96644.0,96730.0,96820.0,96873.0,96947.0,97166.0,97436.0,97786.0,97985.0,98161.0,98200.0,98454.0,98733.0,99099.0,99260.0,99267.0,99270.0,99150.0,99125.0,98987.0,98953.0,98901.0,98887.0,98675.0,98360.0,98028.0,97831.0,97756.0
751,Alexandria,MN,213379.0,214719.0,215678.0,216443.0,216984.0,217689.0,218405.0,219259.0,220275.0,221259.0,222291.0,223456.0,224743.0,226073.0,226891.0,227672.0,228522.0,229699.0,230658.0,231389.0,231523.0,231831.0,232178.0,232355.0,232476.0,232538.0,233129.0,233817.0,234506.0,234821.0,235252.0
752,Newport,TN,100692.0,100997.0,101634.0,102283.0,102718.0,103243.0,103807.0,104479.0,104984.0,105406.0,105923.0,105929.0,105893.0,106033.0,106669.0,107122.0,107698.0,108298.0,108870.0,109240.0,109680.0,110278.0,110833.0,111870.0,112977.0,114059.0,114630.0,115381.0,116170.0,116943.0,117782.0
753,DeRidder,LA,117480.0,117479.0,117492.0,117501.0,117635.0,117849.0,118078.0,118423.0,119033.0,119569.0,120120.0,120339.0,120695.0,121168.0,121825.0,122520.0,122974.0,123420.0,123678.0,123915.0,123695.0,123869.0,123977.0,124385.0,124588.0,124794.0,124820.0,124826.0,124964.0,125082.0,125350.0
754,Lebanon,MO,120368.0,120979.0,121484.0,121913.0,122336.0,122853.0,123286.0,123682.0,124090.0,124526.0,125052.0,125359.0,126140.0,126922.0,127986.0,128579.0,129024.0,129389.0,129768.0,130227.0,130537.0,130771.0,130940.0,131230.0,131140.0,130995.0,130650.0,130687.0,130774.0,130802.0,130778.0
755,Coffeyville,KS,62226.0,62048.0,61861.0,61837.0,61530.0,61249.0,60950.0,60827.0,60742.0,60649.0,60664.0,60710.0,60871.0,61012.0,61122.0,61084.0,61048.0,60905.0,60893.0,60911.0,60959.0,60864.0,60765.0,60681.0,60554.0,60412.0,60319.0,60332.0,60481.0,60690.0,60797.0
756,Seneca Falls,NY,113202.0,113708.0,114155.0,114502.0,114984.0,115504.0,116074.0,116577.0,116941.0,117306.0,117722.0,118290.0,118858.0,119505.0,120018.0,120490.0,120811.0,121351.0,121947.0,122612.0,123183.0,123761.0,124279.0,124613.0,124920.0,125171.0,125530.0,125904.0,126308.0,126459.0,126500.0
757,Sulphur Springs,TX,136478.0,136797.0,137146.0,137494.0,137502.0,137347.0,137493.0,137935.0,138467.0,138642.0,138813.0,138988.0,139116.0,139169.0,139059.0,138836.0,139231.0,139860.0,139706.0,138795.0,137566.0,137010.0,136368.0,135646.0,134881.0,134086.0,133296.0,132484.0,131328.0,130006.0,128958.0
758,Martin,TN,91512.0,91999.0,92410.0,92812.0,93179.0,93633.0,93967.0,94293.0,94540.0,94506.0,94449.0,94234.0,94263.0,94264.0,94408.0,94640.0,94902.0,95154.0,95377.0,95555.0,95698.0,96084.0,96448.0,96890.0,97193.0,97505.0,97727.0,97871.0,98003.0,98080.0,98208.0
759,Susanville,CA,170195.0,170441.0,170665.0,171093.0,170991.0,170819.0,170293.0,170337.0,170441.0,170669.0,170661.0,170556.0,170314.0,170428.0,170869.0,171374.0,171531.0,171582.0,171811.0,172222.0,172332.0,172341.0,172452.0,172703.0,173152.0,173456.0,173538.0,173467.0,173940.0,174575.0,175251.0
760,Brookhaven,MS,109929.0,110371.0,110980.0,111580.0,112255.0,112990.0,113763.0,114610.0,115337.0,115382.0,115288.0,115551.0,116338.0,117315.0,117975.0,118592.0,119004.0,119639.0,119933.0,120234.0,120495.0,121489.0,122529.0,123191.0,123288.0,123219.0,123284.0,123285.0,123347.0,123127.0,123051.0
761,Arcadia,FL,118373.0,119256.0,120071.0,120878.0,121702.0,122551.0,123366.0,124169.0,124769.0,125254.0,125812.0,126487.0,127191.0,127766.0,128186.0,128646.0,128993.0,129620.0,130193.0,130826.0,131398.0,132122.0,132888.0,133498.0,134064.0,134681.0,135444.0,136184.0,137001.0,137575.0,138200.0
762,Taylorville,IL,80159.0,80461.0,80751.0,80895.0,80958.0,81040.0,81215.0,81408.0,81660.0,81976.0,82303.0,82535.0,82767.0,82949.0,83278.0,83635.0,84015.0,84304.0,84532.0,84787.0,84870.0,84917.0,84935.0,85032.0,85130.0,85209.0,85126.0,85040.0,84939.0,84881.0,84791.0
763,Decatur,IN,130971.0,131763.0,132489.0,133244.0,133984.0,134804.0,135574.0,136035.0,136508.0,136961.0,137641.0,138306.0,138983.0,139741.0,140514.0,141253.0,141941.0,142536.0,142842.0,143323.0,143683.0,144299.0,144637.0,144989.0,145385.0,145805.0,146270.0,146773.0,147319.0,147889.0,148692.0
764,Junction City,KS,143376.0,143182.0,143091.0,142948.0,142742.0,142629.0,142642.0,142918.0,143107.0,143285.0,143374.0,143671.0,144025.0,144537.0,144947.0,145452.0,145895.0,146087.0,146211.0,146307.0,146521.0,146721.0,146982.0,147183.0,147362.0,147529.0,147742.0,147939.0,148216.0,148678.0,149118.0
765,Effingham,IL,131456.0,132002.0,132498.0,132839.0,133229.0,133540.0,133915.0,134304.0,134879.0,135528.0,136087.0,136594.0,137044.0,137552.0,138244.0,138856.0,139478.0,139970.0,140465.0,140963.0,141155.0,141352.0,141543.0,141768.0,141934.0,142034.0,141943.0,141897.0,141757.0,141679.0,141504.0
766,Valley,AL,62735.0,63043.0,63161.0,63205.0,63279.0,63421.0,63644.0,63881.0,64174.0,64414.0,64502.0,64614.0,64866.0,65181.0,65407.0,65664.0,65947.0,66188.0,66295.0,66284.0,66356.0,66514.0,66815.0,67035.0,67194.0,67296.0,67557.0,67878.0,68180.0,68525.0,68982.0
767,Butte,MT,132312.0,132999.0,133540.0,134129.0,134796.0,135545.0,136090.0,136548.0,136865.0,137272.0,137613.0,138274.0,138835.0,139652.0,140148.0,140682.0,141043.0,141542.0,142074.0,142743.0,143456.0,144158.0,144887.0,145308.0,145776.0,146084.0,146691.0,147239.0,147885.0,148311.0,148763.0
768,Angola,IN,163734.0,164693.0,165418.0,166159.0,166813.0,167607.0,167977.0,168662.0,169364.0,170505.0,171321.0,172209.0,172948.0,173746.0,174475.0,175321.0,176016.0,176531.0,177775.0,178730.0,179736.0,179889.0,180305.0,180600.0,180903.0,181061.0,181245.0,181172.0,181077.0,180893.0,180234.0
769,Dodge City,KS,107287.0,107702.0,108132.0,108517.0,108070.0,107620.0,107379.0,107896.0,108693.0,109217.0,109940.0,110423.0,111000.0,111478.0,111791.0,111898.0,112236.0,112698.0,113321.0,113744.0,113834.0,113930.0,113878.0,113993.0,113999.0,114060.0,114186.0,114420.0,114713.0,114947.0,114877.0
770,Brenham,TX,211982.0,213178.0,214216.0,215180.0,216015.0,216696.0,217457.0,218155.0,219023.0,219782.0,220635.0,221726.0,223019.0,224137.0,225049.0,225930.0,226877.0,227985.0,228876.0,229873.0,230413.0,231005.0,231491.0,231728.0,231849.0,231948.0,232227.0,232482.0,232681.0,232781.0,232907.0
771,Emporia,KS,105741.0,106217.0,106602.0,107029.0,106951.0,106999.0,107026.0,107389.0,107735.0,107925.0,107920.0,107912.0,108017.0,108404.0,108889.0,109409.0,110022.0,110374.0,110615.0,110689.0,110823.0,111046.0,111352.0,111673.0,111876.0,111917.0,111941.0,111923.0,112008.0,112191.0,112413.0
772,Jackson,OH,76274.0,77035.0,77724.0,78217.0,78593.0,78894.0,79363.0,79806.0,80325.0,80723.0,81175.0,81530.0,81706.0,81961.0,82147.0,82557.0,82959.0,83552.0,84004.0,84466.0,84713.0,84996.0,85207.0,85478.0,85771.0,85943.0,86180.0,86306.0,86415.0,86376.0,86323.0
773,Frankfort,IN,99178.0,99752.0,100335.0,100915.0,101533.0,102204.0,102701.0,103291.0,103778.0,104395.0,104940.0,105669.0,106351.0,107000.0,107525.0,108023.0,108493.0,108987.0,109575.0,110106.0,110635.0,111126.0,111674.0,112055.0,112433.0,112777.0,113206.0,113649.0,114086.0,114453.0,114813.0
774,Brevard,NC,229236.0,230507.0,231663.0,232915.0,233958.0,235156.0,236399.0,237045.0,237841.0,238524.0,239816.0,240630.0,241573.0,242319.0,243292.0,244183.0,245183.0,246327.0,247270.0,248584.0,249478.0,250439.0,250851.0,251598.0,252338.0,253196.0,253882.0,254506.0,255057.0,255313.0,255608.0
775,Taos,NM,209044.0,209482.0,210271.0,211227.0,212957.0,215272.0,218286.0,220659.0,223563.0,226022.0,227485.0,228508.0,228404.0,230131.0,233614.0,236495.0,239468.0,240684.0,241195.0,241592.0,241943.0,243498.0,244826.0,246608.0,248786.0,250365.0,250500.0,251030.0,251158.0,252404.0,253716.0
776,Malvern,AR,92294.0,92646.0,92904.0,93065.0,93205.0,93439.0,93729.0,94002.0,94417.0,94800.0,95281.0,95588.0,95895.0,96081.0,96523.0,96981.0,97412.0,97735.0,98012.0,98398.0,98570.0,98768.0,98875.0,99148.0,99357.0,99629.0,99706.0,99787.0,99859.0,99982.0,100093.0
777,Troy,AL,105580.0,106005.0,106569.0,106817.0,107155.0,107476.0,107930.0,108139.0,108481.0,108583.0,108784.0,108788.0,109116.0,109476.0,109824.0,110317.0,110625.0,110809.0,110677.0,110891.0,111068.0,111409.0,111493.0,111732.0,111634.0,111634.0,111665.0,111742.0,111935.0,112266.0,112759.0
778,Wabash,IN,101013.0,101622.0,102169.0,102678.0,103159.0,103651.0,104017.0,104468.0,104976.0,105589.0,106141.0,106717.0,107316.0,107914.0,108487.0,108967.0,109490.0,110000.0,110535.0,110930.0,111253.0,111557.0,111846.0,112064.0,112253.0,112489.0,112771.0,113106.0,113396.0,113637.0,113893.0
779,Cambridge,MD,147776.0,147994.0,148288.0,148603.0,148805.0,148983.0,149120.0,149106.0,149411.0,149858.0,150461.0,150776.0,151193.0,151716.0,152305.0,152710.0,153228.0,153734.0,154181.0,154625.0,154540.0,154481.0,154345.0,154562.0,154668.0,154618.0,154470.0,154435.0,154376.0,154292.0,154218.0
780,Macomb,IL,75132.0,75306.0,75533.0,75656.0,75777.0,75879.0,75995.0,76111.0,76316.0,76581.0,76853.0,77110.0,77292.0,77393.0,77621.0,77879.0,78218.0,78440.0,78671.0,78938.0,79022.0,79075.0,79083.0,79105.0,79124.0,79197.0,79103.0,78987.0,78764.0,78605.0,78393.0
781,Vernal,UT,226541.0,227239.0,228243.0,229570.0,230606.0,231512.0,231907.0,232487.0,233021.0,233692.0,234320.0,234716.0,234816.0,234764.0,235125.0,235647.0,236364.0,236444.0,236674.0,236595.0,236741.0,236671.0,236667.0,236879.0,237379.0,237893.0,237913.0,237651.0,237335.0,237537.0,237780.0
782,Kingsville,TX,102832.0,103201.0,103238.0,103318.0,103292.0,103151.0,103060.0,103264.0,103642.0,103863.0,104060.0,104464.0,104776.0,105038.0,105190.0,105408.0,105631.0,106035.0,106563.0,106989.0,107167.0,107333.0,107538.0,107598.0,107715.0,107846.0,108183.0,108395.0,108608.0,108643.0,108513.0
783,Madison,IN,115682.0,116593.0,117442.0,118123.0,118730.0,119411.0,120087.0,120614.0,121090.0,121614.0,122310.0,123109.0,123953.0,124924.0,125567.0,126067.0,126425.0,126902.0,127284.0,127668.0,127948.0,128303.0,128501.0,128675.0,128743.0,128828.0,129129.0,129610.0,130198.0,130740.0,131339.0
784,Mount Pleasant,TX,123340.0,123833.0,124339.0,124653.0,124953.0,125251.0,125366.0,125443.0,125355.0,125479.0,125692.0,126216.0,126812.0,127521.0,128012.0,128470.0,128822.0,129222.0,129745.0,130260.0,130763.0,131071.0,131304.0,131292.0,131265.0,131214.0,131320.0,131502.0,131748.0,131920.0,132084.0
785,Paris,TN,107408.0,107896.0,108418.0,108984.0,109598.0,110232.0,110852.0,111448.0,111949.0,112415.0,112858.0,113188.0,113453.0,113628.0,113981.0,114360.0,114779.0,115199.0,115559.0,115893.0,116244.0,116625.0,117069.0,117609.0,118187.0,118741.0,119117.0,119433.0,119692.0,119933.0,120212.0
786,Columbus,NE,162747.0,163429.0,164187.0,164969.0,165847.0,166695.0,167493.0,168233.0,169215.0,170261.0,171535.0,172497.0,173427.0,174289.0,175132.0,175972.0,176800.0,177784.0,178587.0,179436.0,179908.0,180436.0,180694.0,181167.0,181602.0,182038.0,182348.0,182568.0,182730.0,182684.0,182655.0
787,Brookings,SD,188348.0,189030.0,190218.0,191181.0,191975.0,192410.0,192902.0,193661.0,193861.0,194194.0,194263.0,194666.0,194893.0,194988.0,195422.0,195983.0,196820.0,197494.0,198053.0,198551.0,199301.0,200078.0,201047.0,201825.0,202575.0,203306.0,203528.0,203743.0,203814.0,204156.0,204536.0
788,Kennett,MO,70862.0,71063.0,71378.0,71697.0,72008.0,72233.0,72388.0,72555.0,73016.0,73504.0,73934.0,74174.0,74274.0,74379.0,74448.0,74577.0,74716.0,74900.0,75083.0,75262.0,75110.0,74911.0,74733.0,74813.0,74960.0,75059.0,75097.0,75060.0,75003.0,74921.0,74836.0
789,Beeville,TX,117395.0,118018.0,118651.0,119125.0,119433.0,119581.0,120035.0,120652.0,121129.0,121359.0,121607.0,122244.0,123079.0,123849.0,124337.0,124712.0,125087.0,125488.0,125907.0,126288.0,126687.0,127086.0,127447.0,127498.0,127426.0,127397.0,127529.0,127747.0,127998.0,128218.0,128246.0
790,Miami,OK,69680.0,69802.0,69872.0,69978.0,70111.0,70230.0,70288.0,70382.0,70362.0,70434.0,70477.0,70675.0,70885.0,71120.0,71410.0,71720.0,72069.0,72317.0,72513.0,72686.0,73022.0,73341.0,73629.0,73720.0,73813.0,73916.0,74006.0,74073.0,74096.0,74191.0,74313.0
791,Dayton,TN,131852.0,132309.0,132798.0,133312.0,133936.0,134562.0,135314.0,135962.0,136570.0,137201.0,137793.0,138429.0,138771.0,139113.0,139379.0,139838.0,140515.0,141344.0,141989.0,142511.0,142943.0,143529.0,144076.0,144583.0,145256.0,145897.0,146518.0,146915.0,147047.0,147026.0,147046.0
792,Washington,IN,123153.0,123937.0,124506.0,125118.0,125710.0,126459.0,126971.0,127491.0,127946.0,128592.0,129203.0,129932.0,130650.0,131335.0,132080.0,132869.0,133689.0,134411.0,134970.0,135392.0,135753.0,136142.0,136557.0,136918.0,137248.0,137582.0,137940.0,138227.0,138442.0,138603.0,138944.0
793,Camden,AR,53232.0,53505.0,53675.0,53786.0,53948.0,54078.0,54139.0,54051.0,54358.0,54789.0,55566.0,55960.0,56249.0,56426.0,56798.0,56959.0,56971.0,57038.0,57279.0,57554.0,57387.0,57200.0,56824.0,56792.0,56853.0,56936.0,56893.0,57014.0,57192.0,57395.0,57502.0
794,Jackson,WY,521957.0,526751.0,530999.0,532326.0,535872.0,539139.0,543856.0,547101.0,550614.0,553340.0,555292.0,557705.0,561006.0,565515.0,570443.0,577545.0,582960.0,588207.0,591295.0,594088.0,597041.0,600141.0,603846.0,606545.0,607612.0,607296.0,606383.0,604594.0,602589.0,600279.0,598174.0
795,Hastings,NE,120357.0,120849.0,121459.0,122037.0,122600.0,123214.0,123783.0,124245.0,124974.0,125810.0,126913.0,127627.0,128286.0,128739.0,129271.0,129749.0,130265.0,130817.0,131316.0,131903.0,132022.0,132114.0,131936.0,132134.0,132326.0,132690.0,132892.0,133101.0,133252.0,133301.0,133374.0
796,Juneau,AK,376302.0,376944.0,377498.0,378280.0,378889.0,379651.0,380299.0,380953.0,381891.0,383094.0,384311.0,385764.0,387360.0,388717.0,390139.0,391449.0,392797.0,393697.0,394520.0,395582.0,396468.0,397295.0,398154.0,398803.0,399411.0,400021.0,400628.0,401232.0,401864.0,402806.0,403805.0
797,Albert Lea,MN,112504.0,113102.0,113457.0,113681.0,113902.0,114190.0,114485.0,114894.0,115477.0,116399.0,117261.0,118238.0,118972.0,119607.0,119936.0,120241.0,120496.0,120848.0,121207.0,121499.0,121562.0,121200.0,120847.0,120337.0,120103.0,119903.0,120030.0,120199.0,120358.0,120347.0,120274.0
798,Lewisburg,TN,163189.0,164378.0,165749.0,166904.0,168265.0,169499.0,170931.0,172195.0,173391.0,174445.0,175442.0,176303.0,177129.0,177975.0,178940.0,179470.0,180114.0,181017.0,182402.0,183633.0,184690.0,185904.0,187010.0,188157.0,189065.0,189962.0,190585.0,191581.0,192287.0,192730.0,192569.0
799,Iron Mountain,MI,96198.0,96737.0,97253.0,97776.0,98272.0,98708.0,99087.0,99477.0,99925.0,100310.0,100763.0,101117.0,101454.0,101715.0,102236.0,102755.0,103331.0,103560.0,103884.0,104213.0,104527.0,104737.0,104834.0,104934.0,104983.0,105071.0,104926.0,104722.0,104433.0,104370.0,104178.0
800,Lincoln,IL,84411.0,84582.0,84879.0,85177.0,85379.0,85407.0,85586.0,85742.0,86048.0,86294.0,86562.0,86764.0,86946.0,86982.0,87001.0,87062.0,87369.0,87673.0,87846.0,87971.0,87963.0,88057.0,88146.0,88250.0,88407.0,88574.0,88683.0,88750.0,88669.0,88628.0,88605.0
801,Jesup,GA,107652.0,108226.0,108710.0,109255.0,109687.0,110045.0,110301.0,110558.0,111232.0,111925.0,112639.0,113020.0,113346.0,113728.0,114128.0,114618.0,115093.0,115690.0,116160.0,116589.0,116544.0,116508.0,116426.0,116655.0,116938.0,117176.0,117374.0,117455.0,117527.0,117464.0,117479.0
802,Kirksville,MO,108012.0,108520.0,109054.0,109622.0,110016.0,110340.0,110531.0,111107.0,111789.0,112537.0,112982.0,113208.0,113424.0,113697.0,114289.0,114872.0,115499.0,115959.0,116318.0,116443.0,116400.0,116436.0,116658.0,117049.0,117421.0,117761.0,117807.0,117820.0,117843.0,118012.0,118307.0
803,Alpena,MI,89785.0,90271.0,90741.0,91259.0,91595.0,91881.0,91938.0,92213.0,92559.0,93039.0,93376.0,93679.0,94009.0,94417.0,95051.0,95701.0,96261.0,96505.0,96728.0,96929.0,97089.0,97188.0,97310.0,97445.0,97543.0,97591.0,97461.0,97305.0,97273.0,97486.0,97794.0
804,Silver City,NM,132306.0,133460.0,134276.0,134351.0,133954.0,133637.0,133984.0,134308.0,134692.0,134660.0,135168.0,136034.0,137032.0,137777.0,138392.0,139090.0,139925.0,140742.0,141293.0,142114.0,142885.0,143760.0,144270.0,144517.0,144748.0,145092.0,145588.0,146337.0,147256.0,148211.0,149054.0
805,Indianola,MS,57227.0,57419.0,57674.0,57815.0,57931.0,58075.0,58324.0,58716.0,59085.0,59387.0,59657.0,59952.0,60028.0,60063.0,60056.0,60269.0,60543.0,60948.0,61269.0,61555.0,61764.0,62032.0,62294.0,62558.0,62980.0,63420.0,63860.0,64144.0,64398.0,64560.0,64720.0
806,Elkins,WV,82273.0,82578.0,82962.0,83088.0,83322.0,83486.0,83692.0,83537.0,83649.0,83577.0,83810.0,83799.0,84312.0,84503.0,84810.0,85027.0,85228.0,85378.0,85360.0,85553.0,85511.0,85681.0,85757.0,85949.0,85700.0,85548.0,85235.0,85082.0,84870.0,84717.0,84701.0
