RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
394475,29,"Cleveland, OH",Msa,OH,131824.0,131523.0,131647.0,131948.0,132071.0,131594.0,130335.0,129142.0,129499.0,127490.0,126444.0,124284.0,126563.0,125734.0,124804.0,122300.0,120403.0,120019.0,120191.0,120920.0,119331.0,120987.0,122490.0,126749.0,125244.0,125225.0,124022.0,125827.0,127000.0,127056.0,127871.0,127857.0,128797.0,129873.0,128689.0,125889.0,123772.0,123755.0,124803.0,124405.0,124006.0,124365.0,124881.0,125319.0,124275.0,123172.0,122272.0,120601.0,123331.0,123239.0,125086.0,124522.0,126847.0,126093.0,126380.0,125663.0,127734.0,127250.0,129832.0,131194.0,130898.0,130474.0,130204.0,131454.0,129243.0,130195.0,128166.0,127674.0,123840.0,123924.0,121850.0,123620.0,124357.0,125464.0,124760.0,124095.0,125279.0,124261.0,125196.0,126121.0,129189.0,129485.0,128311.0,127880.0,127680.0,128940.0,127903.0,129460.0,130453.0,131520.0,132313.0,131100.0,131388.0,130735.0,132834.0,131414.0,131421.0,130632.0,133493.0,133407.0,132927.0,132605.0,132211.0,133643.0,133531.0,134815.0,136103.0,137031.0,137787.0,138677.0,139042.0,140178.0,139423.0,140108.0,141157.0,143586.0,144428.0,143210.0,141412.0,140973.0,142442.0,142018.0,141297.0,139697.0,141191.0,142767.0,143932.0,144867.0,144823.0,147371.0,148182.0,149712.0,148011.0,150189.0,152373.0,155388.0,154642.0,151566.0,152196.0,153999.0,155379.0,155587.0,157552.0,158525.0,161002.0,161426.0,161995.0,162328.0,164467.0
394735,30,"Kansas City, MO",Msa,MO,154413.0,153150.0,153101.0,151763.0,150375.0,149336.0,149370.0,148154.0,146982.0,145450.0,145871.0,145620.0,145551.0,145772.0,144303.0,145422.0,146361.0,147385.0,146914.0,147259.0,148473.0,149366.0,148042.0,147720.0,147388.0,148906.0,149511.0,148205.0,147783.0,147048.0,145571.0,145270.0,144342.0,144745.0,144035.0,143126.0,140244.0,136784.0,136325.0,137762.0,138035.0,136756.0,137917.0,139808.0,139197.0,138604.0,140237.0,142498.0,144416.0,145700.0,146423.0,145537.0,146404.0,149531.0,150718.0,149969.0,151065.0,151133.0,151565.0,151387.0,152958.0,155743.0,157197.0,159636.0,159716.0,159287.0,160200.0,161890.0,162949.0,164744.0,164391.0,163439.0,161781.0,161693.0,162963.0,164659.0,166549.0,168024.0,167359.0,168038.0,168748.0,169485.0,170053.0,171488.0,173992.0,174774.0,174729.0,173199.0,173105.0,172994.0,174543.0,175933.0,177436.0,177824.0,178060.0,178337.0,180096.0,181929.0,183864.0,185080.0,186256.0,188022.0,190369.0,189885.0,190374.0,189350.0,192885.0,193772.0,194376.0,194341.0,196539.0,199337.0,201237.0,202083.0,201289.0,202390.0,203365.0,208203.0,209547.0,211561.0,210931.0,211045.0,209692.0,209358.0,208449.0,207772.0,209095.0,214609.0,215541.0,215548.0,215640.0,216832.0,218605.0,221830.0,225705.0,224941.0,224270.0,222491.0,219978.0,225857.0,227367.0,228301.0,230567.0,232294.0,234774.0,235872.0,236718.0,240489.0,244704.0
394775,31,"Las Vegas, NV",Msa,NV,267107.0,262455.0,258388.0,253198.0,248258.0,242381.0,237553.0,231171.0,226419.0,219721.0,213958.0,207104.0,201654.0,194883.0,186932.0,181540.0,175344.0,171003.0,165613.0,162176.0,157402.0,155666.0,153138.0,153098.0,152705.0,150825.0,149621.0,146519.0,145463.0,143956.0,143032.0,143034.0,142496.0,142410.0,140817.0,137898.0,136900.0,135210.0,134615.0,135869.0,135483.0,135525.0,134519.0,133703.0,132941.0,130815.0,131147.0,131893.0,133757.0,136216.0,137996.0,138731.0,139675.0,140860.0,143478.0,146834.0,150723.0,156198.0,159341.0,164150.0,168117.0,171633.0,174478.0,176604.0,180636.0,184020.0,186981.0,187705.0,188984.0,190821.0,193556.0,195015.0,194222.0,194540.0,195738.0,198263.0,200452.0,202487.0,204165.0,206057.0,208070.0,208576.0,209122.0,209101.0,210940.0,212784.0,215917.0,218912.0,221192.0,221632.0,222226.0,223837.0,224344.0,224050.0,222914.0,222545.0,223719.0,224182.0,223327.0,221508.0,220040.0,221225.0,222879.0,225556.0,227423.0,233585.0,238732.0,244454.0,245997.0,247754.0,250804.0,255304.0,259212.0,261561.0,263437.0,264171.0,268107.0,268737.0,272048.0,274184.0,279997.0,285207.0,287838.0,287603.0,287477.0,289808.0,292677.0,296481.0,299306.0,302621.0,302967.0,302904.0,301116.0,300779.0,299449.0,298996.0,300409.0,301110.0,299744.0,300794.0,299557.0,298701.0,299223.0,300358.0,301667.0,301963.0,303819.0,305947.0,306616.0
394492,32,"Columbus, OH",Msa,OH,152088.0,154629.0,154915.0,153532.0,152507.0,151966.0,151854.0,150087.0,149639.0,148865.0,147501.0,147677.0,149494.0,147118.0,145288.0,145756.0,145895.0,146666.0,147070.0,149356.0,148068.0,149874.0,152417.0,153859.0,154137.0,151889.0,153089.0,155368.0,156997.0,157068.0,156004.0,155232.0,157979.0,156471.0,155899.0,152807.0,155040.0,153233.0,153504.0,151204.0,150108.0,147936.0,148312.0,149516.0,149164.0,148403.0,145730.0,145788.0,146880.0,149174.0,148689.0,148437.0,149026.0,150283.0,149041.0,147742.0,148022.0,149622.0,150834.0,151651.0,150721.0,151001.0,152624.0,156083.0,157737.0,157679.0,157387.0,157423.0,156647.0,155735.0,154339.0,154547.0,155390.0,156320.0,156883.0,155979.0,155512.0,156044.0,157870.0,158921.0,160491.0,159905.0,162226.0,162901.0,163254.0,165030.0,165802.0,167104.0,167314.0,168168.0,169007.0,169375.0,168721.0,170029.0,170432.0,171252.0,172100.0,170814.0,169599.0,169740.0,171986.0,174946.0,175222.0,176683.0,176404.0,177494.0,176241.0,177438.0,178707.0,181958.0,183581.0,185028.0,185172.0,185857.0,188177.0,190123.0,194726.0,197106.0,200198.0,199288.0,197332.0,195399.0,198405.0,199407.0,200675.0,199360.0,197881.0,203421.0,204507.0,203747.0,205660.0,204674.0,208351.0,210398.0,214053.0,211504.0,208337.0,203579.0,195143.0,207160.0,206577.0,208408.0,209449.0,214156.0,215699.0,218009.0,217070.0,221740.0,227062.0
394705,33,"Indianapolis, IN",Msa,IN,127220.0,124295.0,123763.0,122762.0,122672.0,120365.0,120069.0,119019.0,119034.0,117744.0,116239.0,115346.0,113391.0,116883.0,117795.0,119615.0,119811.0,121478.0,120787.0,120825.0,120549.0,121777.0,123289.0,125740.0,125591.0,126595.0,125226.0,123651.0,122312.0,123765.0,125541.0,127429.0,128107.0,127772.0,129296.0,126524.0,126794.0,122461.0,122243.0,122416.0,124044.0,125605.0,124978.0,125217.0,123604.0,125198.0,124198.0,127044.0,127727.0,130676.0,131961.0,130171.0,129489.0,126148.0,126400.0,126569.0,128519.0,129497.0,128557.0,128756.0,127942.0,129573.0,130386.0,132891.0,133525.0,134226.0,135707.0,135684.0,138115.0,137110.0,140604.0,138618.0,138792.0,135821.0,136685.0,138500.0,141531.0,143751.0,144427.0,145193.0,144623.0,145408.0,144039.0,146343.0,147478.0,150856.0,151804.0,151808.0,151103.0,150904.0,149272.0,149388.0,148641.0,150382.0,150983.0,151713.0,153046.0,153895.0,154086.0,154395.0,154704.0,156822.0,158712.0,159865.0,160798.0,160954.0,162813.0,163733.0,163958.0,163950.0,163527.0,165110.0,165930.0,167187.0,169062.0,170913.0,172460.0,173230.0,174396.0,175585.0,176612.0,177256.0,179817.0,179324.0,178582.0,177397.0,177352.0,180973.0,182032.0,185715.0,186137.0,185178.0,184576.0,185271.0,188295.0,190160.0,192357.0,191641.0,192362.0,194974.0,196358.0,196361.0,198638.0,202218.0,205721.0,208486.0,208690.0,210827.0,213057.0
395059,34,"San Jose, CA",Msa,CA,697777.0,677954.0,656600.0,635109.0,618321.0,601661.0,582590.0,562432.0,540993.0,529900.0,527209.0,516144.0,494125.0,494074.0,505360.0,510928.0,511956.0,511987.0,516729.0,523866.0,532635.0,534226.0,527639.0,532692.0,524862.0,528207.0,517874.0,519781.0,520066.0,526680.0,532371.0,535227.0,538371.0,528471.0,524683.0,522397.0,517779.0,510188.0,507483.0,504946.0,505789.0,499834.0,494134.0,492772.0,490390.0,494249.0,493035.0,496179.0,503620.0,513412.0,523672.0,536345.0,548605.0,556457.0,560440.0,568876.0,580857.0,595769.0,605776.0,613054.0,626384.0,638495.0,649269.0,648238.0,649197.0,657228.0,667555.0,674916.0,676347.0,681437.0,692282.0,701763.0,703987.0,700876.0,701478.0,700728.0,706387.0,712137.0,723856.0,730317.0,734385.0,735615.0,738840.0,747003.0,750601.0,758829.0,768041.0,788356.0,802872.0,803512.0,799445.0,796892.0,807185.0,811797.0,812307.0,805001.0,813198.0,821394.0,826626.0,825544.0,822039.0,834377.0,840256.0,850720.0,853267.0,866008.0,868688.0,871608.0,869297.0,876011.0,888046.0,901466.0,917130.0,940610.0,957597.0,984376.0,1004281.0,1017504.0,1046953.0,1081074.0,1106075.0,1112831.0,1101796.0,1094128.0,1091553.0,1071098.0,1077792.0,1074617.0,1068100.0,1057288.0,1042003.0,1034389.0,1014722.0,1026426.0,1041176.0,1052758.0,1035818.0,1018401.0,986618.0,1029001.0,1032273.0,1040862.0,1050343.0,1052473.0,1067882.0,1066075.0,1069054.0,1072889.0,1095602.0
394355,35,"Austin, TX",Msa,TX,190179.0,191759.0,190274.0,189211.0,188766.0,188347.0,187822.0,188714.0,187315.0,188544.0,186898.0,188281.0,188130.0,187106.0,188454.0,186370.0,184324.0,182685.0,183992.0,183827.0,186003.0,184970.0,186580.0,186176.0,186728.0,184764.0,184896.0,191380.0,195005.0,198153.0,195086.0,192857.0,191853.0,191442.0,192730.0,189468.0,188339.0,187561.0,188727.0,185782.0,186560.0,187063.0,191719.0,192459.0,192917.0,190889.0,190593.0,193913.0,197374.0,200036.0,201230.0,202379.0,203274.0,203065.0,202750.0,204040.0,206748.0,211657.0,213014.0,214911.0,215164.0,217892.0,218119.0,219165.0,218100.0,219834.0,220543.0,223880.0,224686.0,224995.0,227167.0,228596.0,230765.0,230772.0,233500.0,236170.0,240515.0,242898.0,245374.0,245263.0,245616.0,247959.0,249506.0,251442.0,253153.0,256280.0,257649.0,258913.0,259146.0,260714.0,262091.0,264257.0,266711.0,268080.0,269268.0,271279.0,272219.0,273554.0,274539.0,276304.0,278577.0,279456.0,281091.0,283466.0,286372.0,286980.0,287923.0,288676.0,291249.0,291069.0,291720.0,291979.0,291251.0,291558.0,291320.0,293737.0,296189.0,299952.0,302423.0,301541.0,302257.0,302631.0,306146.0,305358.0,307294.0,305540.0,303708.0,306261.0,305248.0,305762.0,304120.0,306079.0,308276.0,315574.0,317981.0,317214.0,313964.0,312120.0,307594.0,319480.0,321306.0,322117.0,325804.0,328606.0,330189.0,328629.0,329147.0,334147.0,340000.0
395194,36,"Virginia Beach, VA",Msa,VA,226457.0,225277.0,225486.0,225795.0,226951.0,225322.0,225304.0,225628.0,226003.0,224103.0,221252.0,221761.0,224277.0,227344.0,226637.0,224709.0,222089.0,223193.0,223700.0,222446.0,221777.0,223530.0,228012.0,229316.0,226272.0,224100.0,224256.0,227220.0,228972.0,230812.0,230834.0,231760.0,231201.0,231561.0,229899.0,226130.0,223004.0,220632.0,220604.0,218327.0,217585.0,216348.0,213024.0,212620.0,213058.0,213657.0,213563.0,213690.0,218122.0,219613.0,219198.0,218650.0,218299.0,220441.0,224064.0,225137.0,225716.0,225372.0,225619.0,224610.0,221823.0,221703.0,223309.0,225272.0,226641.0,224447.0,223604.0,221918.0,220595.0,218790.0,217803.0,220663.0,222860.0,223681.0,224342.0,222940.0,222784.0,222128.0,222622.0,224894.0,225385.0,226456.0,226575.0,226337.0,225842.0,227007.0,226142.0,229805.0,230304.0,233032.0,230523.0,228499.0,229368.0,231499.0,232798.0,232516.0,233871.0,234791.0,235358.0,233499.0,234140.0,234982.0,238220.0,240228.0,241517.0,240814.0,239930.0,239543.0,240079.0,238801.0,239858.0,239278.0,240761.0,239186.0,239520.0,240467.0,241715.0,243328.0,245710.0,247306.0,244618.0,243656.0,242843.0,243002.0,240782.0,239393.0,242512.0,244875.0,245465.0,242411.0,243712.0,241993.0,245845.0,246261.0,249603.0,248972.0,248427.0,246577.0,246973.0,248180.0,248116.0,251115.0,250955.0,253397.0,253385.0,255445.0,254791.0,257083.0,260030.0
394902,37,"Nashville, TN",Msa,TN,170430.0,171476.0,171788.0,171185.0,170083.0,169678.0,168875.0,168351.0,167102.0,165670.0,165846.0,164990.0,166359.0,163472.0,161915.0,160172.0,158424.0,156627.0,156710.0,158106.0,159934.0,160309.0,160034.0,160430.0,161359.0,161658.0,161910.0,164001.0,166309.0,168446.0,169299.0,167188.0,164572.0,165438.0,163767.0,164259.0,162816.0,162774.0,161777.0,162055.0,165084.0,165132.0,163139.0,161963.0,164755.0,166461.0,168117.0,167630.0,168754.0,169886.0,170606.0,171869.0,170705.0,171315.0,172922.0,175562.0,177147.0,176047.0,176214.0,175825.0,178727.0,180524.0,183177.0,183863.0,184047.0,185261.0,186172.0,186968.0,186519.0,186800.0,188028.0,189119.0,189114.0,188980.0,190780.0,192068.0,194438.0,193364.0,194088.0,195803.0,197923.0,200768.0,202208.0,205077.0,206768.0,208116.0,209065.0,209758.0,211061.0,214662.0,217031.0,218730.0,219991.0,221981.0,223440.0,224111.0,225975.0,228748.0,230089.0,233292.0,234697.0,237469.0,240119.0,241624.0,243158.0,243855.0,246440.0,249678.0,250970.0,253091.0,255101.0,256288.0,257964.0,260225.0,262155.0,264830.0,266190.0,269346.0,271983.0,273166.0,275064.0,274971.0,276815.0,278097.0,279748.0,277387.0,276597.0,278231.0,282566.0,284404.0,287241.0,288165.0,288347.0,290972.0,293583.0,294525.0,293501.0,292975.0,292831.0,298764.0,297843.0,298173.0,297944.0,299788.0,302133.0,303313.0,303562.0,305341.0,308314.0
395005,38,"Providence, RI",Msa,RI,257977.0,255011.0,252377.0,249391.0,244257.0,239853.0,237512.0,234763.0,232204.0,227080.0,222815.0,220884.0,219860.0,219865.0,218665.0,217049.0,218276.0,217844.0,216585.0,215950.0,215770.0,218785.0,221287.0,221263.0,221019.0,218030.0,217020.0,217068.0,220001.0,222607.0,222912.0,222542.0,222935.0,222420.0,221579.0,219682.0,213539.0,212796.0,211352.0,212159.0,207007.0,207112.0,205673.0,205596.0,200172.0,198822.0,198673.0,200571.0,202683.0,202216.0,202550.0,203036.0,205343.0,203020.0,202215.0,203422.0,209174.0,208612.0,209296.0,208017.0,210500.0,212513.0,215022.0,215972.0,216377.0,216755.0,216534.0,215541.0,214078.0,216961.0,216959.0,218084.0,218396.0,218829.0,219527.0,218197.0,218811.0,219809.0,224382.0,227006.0,227781.0,227096.0,227061.0,228425.0,226012.0,228001.0,228431.0,231669.0,233068.0,233770.0,234258.0,232089.0,233958.0,236605.0,240288.0,242697.0,243846.0,244675.0,243091.0,244297.0,244965.0,246833.0,245680.0,248872.0,249825.0,250958.0,249444.0,247852.0,250967.0,251649.0,256814.0,256729.0,259141.0,260790.0,262835.0,264870.0,265882.0,265192.0,267477.0,267173.0,268998.0,267200.0,268736.0,269100.0,268247.0,267065.0,265542.0,270598.0,272192.0,272167.0,273757.0,276179.0,277412.0,281940.0,284853.0,288531.0,286843.0,285849.0,279421.0,289317.0,290813.0,294443.0,296568.0,299535.0,301552.0,303250.0,303854.0,305434.0,311259.0
394862,39,"Milwaukee, WI",Msa,WI,182892.0,184907.0,185285.0,184880.0,184049.0,182660.0,182053.0,179967.0,178998.0,177237.0,176410.0,174679.0,178977.0,175904.0,176120.0,173728.0,173079.0,171865.0,170557.0,170967.0,171237.0,173087.0,172710.0,175453.0,174795.0,174060.0,169644.0,171416.0,172374.0,175107.0,176224.0,177398.0,175538.0,173675.0,174447.0,171588.0,167937.0,163014.0,163484.0,164000.0,161495.0,160077.0,159003.0,159493.0,161903.0,161225.0,157775.0,155754.0,157773.0,160682.0,161279.0,158486.0,160531.0,162113.0,163416.0,158878.0,154580.0,154558.0,156622.0,158436.0,159704.0,161809.0,164531.0,166765.0,166470.0,164178.0,162057.0,163257.0,164667.0,165683.0,167630.0,169401.0,168667.0,166813.0,164918.0,169114.0,170181.0,173389.0,172736.0,176899.0,178626.0,178468.0,175226.0,173729.0,175267.0,179013.0,181601.0,180082.0,181331.0,178998.0,182539.0,177604.0,179313.0,178089.0,179322.0,179346.0,178351.0,176783.0,173685.0,168982.0,165595.0,166044.0,166021.0,167527.0,164284.0,164893.0,165956.0,166824.0,166794.0,166123.0,167137.0,168999.0,170113.0,169865.0,169290.0,170987.0,173114.0,174200.0,173993.0,171975.0,171506.0,169268.0,173085.0,176807.0,179664.0,178932.0,175753.0,179428.0,180638.0,179483.0,179647.0,183338.0,187342.0,190946.0,189786.0,188289.0,186186.0,187612.0,181503.0,188874.0,189171.0,191228.0,193159.0,193482.0,193078.0,193951.0,195325.0,196875.0,199459.0
394714,40,"Jacksonville, FL",Msa,FL,194405.0,195168.0,194417.0,193640.0,191493.0,190724.0,188582.0,186834.0,185120.0,183190.0,182858.0,179912.0,179770.0,175560.0,174927.0,174746.0,173667.0,169479.0,168233.0,166370.0,166242.0,166070.0,165717.0,166646.0,167626.0,165479.0,162745.0,157592.0,158131.0,160044.0,160839.0,162588.0,160254.0,160054.0,155280.0,156099.0,155142.0,156555.0,153122.0,154518.0,153168.0,154310.0,153807.0,151832.0,153463.0,150762.0,151969.0,148135.0,150090.0,151102.0,155307.0,156621.0,157635.0,155567.0,157886.0,160679.0,161805.0,166106.0,166129.0,169254.0,171300.0,174220.0,178410.0,179340.0,183299.0,186370.0,186986.0,187032.0,188011.0,190134.0,192959.0,196775.0,197700.0,199185.0,197073.0,198498.0,197824.0,199529.0,199858.0,200584.0,201917.0,200808.0,204189.0,203554.0,205403.0,203414.0,204238.0,203457.0,202602.0,201675.0,203769.0,206745.0,208078.0,209477.0,206978.0,206620.0,204078.0,205562.0,206846.0,209589.0,212877.0,213419.0,214273.0,212860.0,213303.0,212538.0,212904.0,214252.0,217708.0,221383.0,222665.0,224150.0,221991.0,224158.0,223568.0,225875.0,227678.0,231594.0,235871.0,237420.0,238172.0,237374.0,239218.0,238790.0,240499.0,239934.0,242488.0,245890.0,248067.0,247926.0,246833.0,246865.0,248061.0,247831.0,247469.0,248314.0,249867.0,250199.0,251995.0,250387.0,249945.0,250481.0,251552.0,252742.0,253035.0,254885.0,256006.0,257138.0,257401.0
394849,41,"Memphis, TN",Msa,TN,146591.0,146306.0,146448.0,146451.0,146928.0,145191.0,143189.0,142155.0,142507.0,144329.0,144212.0,144102.0,143668.0,144881.0,145360.0,146480.0,144107.0,144512.0,143269.0,143464.0,142416.0,141133.0,141304.0,141541.0,141622.0,141049.0,139393.0,137338.0,138802.0,140697.0,145593.0,146143.0,145085.0,140691.0,139761.0,138269.0,138423.0,133953.0,133381.0,131923.0,133026.0,133715.0,135068.0,135888.0,137398.0,139467.0,137727.0,137991.0,139489.0,140767.0,139882.0,139539.0,139280.0,138309.0,135206.0,132771.0,132752.0,134474.0,139099.0,139878.0,139907.0,142244.0,144589.0,147972.0,148822.0,149663.0,150022.0,152533.0,153125.0,152906.0,148894.0,149193.0,148038.0,149220.0,148942.0,150590.0,149929.0,150532.0,149396.0,148605.0,147899.0,149212.0,153459.0,153966.0,155915.0,154121.0,154873.0,151107.0,151965.0,153008.0,156289.0,156748.0,156247.0,155254.0,154929.0,156005.0,155615.0,156669.0,158187.0,159998.0,160955.0,158636.0,159432.0,160965.0,163880.0,163079.0,162798.0,161750.0,163777.0,162341.0,162569.0,163773.0,165555.0,167948.0,167306.0,168186.0,168110.0,172306.0,169298.0,170520.0,168060.0,174201.0,174344.0,175337.0,173015.0,172729.0,168740.0,176263.0,175392.0,173864.0,178273.0,180579.0,182564.0,181999.0,185892.0,188754.0,188925.0,183082.0,169195.0,185839.0,188443.0,190582.0,192481.0,194397.0,197719.0,199532.0,200500.0,201721.0,206588.0
394935,42,"Oklahoma City, OK",Msa,OK,121602.0,122637.0,123919.0,122947.0,124087.0,123733.0,124864.0,123749.0,124057.0,124101.0,125409.0,126126.0,126292.0,125727.0,124283.0,126459.0,125359.0,126039.0,124999.0,125959.0,126098.0,125193.0,124508.0,124711.0,127298.0,126633.0,126958.0,126434.0,127361.0,128443.0,128500.0,130784.0,130750.0,133147.0,131914.0,130983.0,129476.0,130539.0,131717.0,132682.0,131696.0,130916.0,131439.0,130690.0,131665.0,132237.0,133943.0,134311.0,135143.0,136810.0,136638.0,135995.0,136478.0,138207.0,140830.0,142197.0,142113.0,141563.0,141265.0,142449.0,142902.0,141793.0,142017.0,143777.0,146185.0,146628.0,145070.0,144611.0,145701.0,146079.0,147441.0,148866.0,151614.0,152825.0,153056.0,153118.0,152709.0,153298.0,154387.0,156189.0,157697.0,157582.0,158011.0,156268.0,155721.0,155481.0,158073.0,159319.0,159877.0,159157.0,159309.0,158056.0,156610.0,158335.0,158546.0,160262.0,159461.0,160759.0,160175.0,161045.0,161393.0,162018.0,162917.0,164211.0,166016.0,165513.0,165144.0,164577.0,164700.0,164935.0,165645.0,165518.0,166319.0,166760.0,165762.0,165914.0,166152.0,167350.0,167622.0,167949.0,169406.0,170326.0,168237.0,168743.0,167665.0,171176.0,171407.0,175151.0,175586.0,177143.0,180304.0,182616.0,182847.0,183304.0,186776.0,186235.0,185945.0,183607.0,180030.0,186163.0,187482.0,188078.0,188475.0,189532.0,191488.0,193403.0,194413.0,197365.0,200748.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,139849.0,140055.0,139487.0,138964.0,138065.0,137728.0,138696.0,137960.0,138003.0,136579.0,135407.0,133551.0,135473.0,134987.0,136251.0,135399.0,135856.0,135627.0,135465.0,135665.0,135602.0,136241.0,138078.0,140438.0,140193.0,140726.0,139783.0,141707.0,143041.0,144168.0,142403.0,144134.0,144334.0,146521.0,146174.0,145901.0,143544.0,141636.0,141186.0,142334.0,141888.0,141851.0,141612.0,140645.0,140203.0,140475.0,141159.0,143595.0,144956.0,145742.0,143344.0,140030.0,138543.0,139112.0,142493.0,144784.0,147095.0,144933.0,143408.0,140714.0,140400.0,141239.0,144316.0,147157.0,147959.0,147638.0,145566.0,145935.0,143625.0,144794.0,144199.0,145172.0,145544.0,145312.0,145766.0,145773.0,147914.0,149232.0,150433.0,149317.0,150210.0,150260.0,153531.0,155238.0,157428.0,158461.0,158951.0,157631.0,156133.0,153924.0,154818.0,154607.0,157055.0,158489.0,158732.0,158898.0,157784.0,159277.0,159028.0,162407.0,164679.0,167981.0,167497.0,168776.0,166953.0,167238.0,165921.0,167126.0,168779.0,169451.0,171095.0,170737.0,171062.0,172403.0,174000.0,176729.0,177245.0,178395.0,178552.0,177934.0,178552.0,179278.0,180542.0,180445.0,179559.0,177235.0,176903.0,180336.0,183358.0,185196.0,187588.0,188283.0,186972.0,187994.0,189834.0,191029.0,189826.0,188652.0,186420.0,191430.0,191371.0,191712.0,193019.0,195565.0,198932.0,200553.0,201126.0,203109.0,207232.0
394669,44,"Hartford, CT",Msa,CT,241195.0,241146.0,238457.0,235431.0,235483.0,234720.0,234837.0,230936.0,227407.0,222957.0,221338.0,220937.0,223097.0,221421.0,223866.0,224594.0,221695.0,218928.0,215527.0,217747.0,220806.0,225261.0,227088.0,227359.0,224353.0,223043.0,220959.0,223681.0,224821.0,226940.0,229286.0,231433.0,232319.0,231574.0,228135.0,224364.0,222701.0,220318.0,218334.0,213834.0,212724.0,214200.0,212691.0,210601.0,205414.0,204172.0,207114.0,210737.0,211558.0,211195.0,211588.0,214209.0,214667.0,211240.0,212046.0,211467.0,215341.0,213610.0,209096.0,204735.0,207286.0,211372.0,214889.0,213586.0,213741.0,213976.0,214293.0,212170.0,209420.0,210917.0,215830.0,216628.0,211957.0,208913.0,207426.0,210315.0,209319.0,210641.0,207867.0,210792.0,211509.0,210685.0,205095.0,207873.0,210892.0,212863.0,210497.0,207684.0,208174.0,208264.0,209676.0,209640.0,211610.0,213528.0,217691.0,214385.0,213761.0,212481.0,216809.0,217846.0,218178.0,218750.0,219930.0,220486.0,218094.0,218862.0,217354.0,218970.0,218179.0,220391.0,220201.0,220544.0,219904.0,219763.0,220127.0,219678.0,220158.0,219393.0,224269.0,227294.0,228807.0,225102.0,224015.0,225021.0,227331.0,224616.0,222592.0,220868.0,222304.0,221310.0,220737.0,219195.0,219519.0,223186.0,225649.0,227053.0,225056.0,222997.0,220913.0,230094.0,230387.0,232614.0,232571.0,233927.0,235073.0,235676.0,236356.0,236905.0,239674.0
