,City,State,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18
10772,Carefree,AZ,739281.0,741805.0,746629.0,750392.0,754629.0,758184.0,761118.0,761180,761240,760762,760733,760380
10773,Bridgeport,MI,95702.0,95784.0,96165.0,95839.0,95889.0,95546.0,95966.0,96352,96315,96159,96510,97364
10774,Dillonvale,OH,48182.0,48727.0,49158.0,49671.0,49790.0,49898.0,49893.0,49698,49446,49232,49079,49205
10775,Weyers Cave,VA,205150.0,205835.0,206526.0,207090.0,207649.0,208179.0,208742.0,209188,209658,210112,211024,212128
10776,Moosup,CT,171576.0,172909.0,174552.0,176188.0,176240.0,176070.0,176132.0,177387,178629,180759,182635,184379
10777,Lake Park,NC,215393.0,216766.0,217521.0,217889.0,219284.0,221592.0,224527.0,227334,228803,229493,229563,230951
10778,Eola,OR,201818.0,202118.0,204015.0,207801.0,211428.0,214865.0,218396.0,222216,225234,226062,226976,229154
10779,Lozano,TX,,,,,56326.0,55505.0,54692.0,53247,51819,50625,49542,48798
10780,Britt,IA,86865.0,87169.0,87219.0,87569.0,87851.0,88087.0,88087.0,87905,87853,87936,88280,88622
10781,Kingsbury,TX,253739.0,253370.0,250429.0,253108.0,254317.0,256174.0,255124.0,253232,249985,247702,247729,248685
10782,Bessemer,MI,49552.0,49228.0,49156.0,49501.0,50157.0,50722.0,51149.0,51453,51836,52174,52539,52746
10783,Rush,KY,80554.0,79250.0,78238.0,77527.0,77709.0,78182.0,78577.0,78784,78764,78236,77618,77260
10784,Ault,CO,320291.0,322763.0,324599.0,326827.0,329434.0,331295.0,333855.0,336073,337981,341181,343434,345983
10785,Branford,FL,123463.0,124509.0,125394.0,126362.0,127066.0,127745.0,128179.0,128707,129278,129682,130004,129897
10786,Tennessee Ridge,TN,105328.0,105714.0,106248.0,106836.0,107353.0,107867.0,108104.0,108606,109201,109929,110500,111005
10787,Amity,AR,77275.0,78278.0,79348.0,79619.0,80110.0,80662.0,81069.0,81537,81494,81492,82014,82669
10788,Farmington,CA,552161.0,561804.0,568961.0,577064.0,581770.0,586015.0,586516.0,586968,588064,592098,596127,597274
10789,Hazel Green,WI,160559.0,161443.0,162353.0,163275.0,164323.0,165129.0,165976.0,166676,167148,167600,167852,168550
10790,White Haven,PA,106241.0,107146.0,107325.0,107720.0,107354.0,107188.0,108008.0,109219,110689,111404,112170,112596
10791,Coulterville,IL,105849.0,105484.0,105649.0,105580.0,106234.0,106018.0,106150.0,106131,106417,106233,106139,106769
10792,Keymar,MD,298060.0,298804.0,300026.0,301268.0,302027.0,302848.0,303290.0,303496,304617,305553,306700,306362
10793,West Pleasant View,CO,365269.0,367605.0,369668.0,372093.0,375589.0,380394.0,384688.0,388706,391918,394131,397194,398622
10794,Alderson,WV,77828.0,78434.0,78883.0,79106.0,79209.0,79431.0,79895.0,80234,80555,80372,80263,80255
10795,Hesperus,CO,386520.0,389988.0,390523.0,392669.0,392136.0,394771.0,392992.0,392000,392083,395819,401945,406729
10796,Kahoka,MO,91949.0,92774.0,93708.0,95703.0,97756.0,99983.0,101729.0,103221,104327,105467,106529,107349
10797,Saint Michaels,MD,403422.0,406807.0,413039.0,418934.0,422888.0,424143.0,422835.0,420798,419476,418458,419007,418985
10798,Byrnes Mill,MO,224013.0,223899.0,224145.0,225077.0,225161.0,225510.0,226012.0,227003,228152,228218,228626,228634
10799,Merlin,OR,343176.0,344336.0,344720.0,346065.0,345589.0,347787.0,349658.0,352693,354222,354740,356280,355047
10800,Bowdoin,ME,213523.0,214537.0,215339.0,216500.0,217678.0,218746.0,219452.0,220453,221369,222360,223133,224252
10801,Normangee,TX,149264.0,150320.0,151079.0,151849.0,152459.0,153132.0,153666.0,154337,155096,155833,156341,156662
10802,Belvidere,TN,144066.0,144706.0,145044.0,145328.0,146057.0,147217.0,149108.0,150867,152221,153076,155141,155836
10803,Holdrege,NE,110596.0,110487.0,110174.0,110749.0,111298.0,111803.0,112207.0,112682,113224,113733,114319,114918
10804,Howey in the Hills,FL,224763.0,225773.0,227196.0,228643.0,230264.0,231124.0,233002.0,235664,238481,240075,239993,240184
10805,Onancock,VA,154145.0,155422.0,155904.0,156224.0,155780.0,154007.0,152858.0,152416,152773,152826,153412,154323
10806,Solsberry,IN,138540.0,139416.0,140287.0,141453.0,142267.0,143091.0,143571.0,144059,144397,144783,145468,146104
10807,Olivarez,TX,80694.0,81609.0,82363.0,83482.0,84361.0,85993.0,87183.0,88195,88677,89007,88800,87956
10808,Castalia,NC,113008.0,114508.0,116134.0,116517.0,117504.0,118078.0,117895.0,118166,119135,121237,122126,123007
10809,Wrightstown Township,PA,726372.0,729785.0,731606.0,731768.0,731981.0,731447.0,730509.0,730832,732391,734191,735225,734162
10810,Bernice,LA,59361.0,59586.0,59822.0,59886.0,59874.0,59845.0,59788.0,60221,61108,62001,62414,61988
10811,Catoosa,OK,112777.0,113195.0,113458.0,113103.0,114199.0,115471.0,117740.0,119701,121847,123035,124347,125547
10812,Cave Springs,AR,285220.0,288400.0,290677.0,292998.0,294119.0,294620.0,293487.0,292593,292973,294063,294456,294953
10813,Dresser,WI,186126.0,187690.0,189082.0,190565.0,192062.0,193440.0,194648.0,195561,196520,197491,198504,199553
10814,Weaverville,CA,249103.0,250376.0,251524.0,253340.0,254976.0,256670.0,256548.0,255209,253451,252115,251428,250999
10815,Rives Junction,MI,152599.0,155339.0,156552.0,157861.0,159519.0,161238.0,163993.0,165268,167743,170150,172313,172886
10816,Dillsboro,IN,137655.0,138381.0,139319.0,140161.0,141095.0,141836.0,142848.0,143821,144702,144579,144342,143958
10817,Vardaman,MS,72091.0,72754.0,73018.0,73013.0,72636.0,71669.0,70851.0,70427,70619,70891,71080,71018
10818,Whitakers,NC,78641.0,78647.0,78299.0,78076.0,77870.0,78331.0,78551.0,78718,78727,79506,80068,80248
10819,Neshkoro,WI,131838.0,132359.0,133208.0,134273.0,135124.0,135982.0,136708.0,137406,137780,138024,138310,138608
10820,Gore,VA,264644.0,265856.0,265996.0,266359.0,268258.0,270077.0,270661.0,270564,269830,268970,268833,269620
10821,Mosinee,WI,127560.0,128339.0,129292.0,130330.0,131340.0,132295.0,133565.0,134050,134243,134031,134314,135506
10822,Wilson,OK,56151.0,56609.0,57265.0,57794.0,58067.0,58368.0,58683.0,59188,59370,59554,59702,60119
10823,West Paducah,KY,152084.0,152646.0,153673.0,154581.0,155051.0,155017.0,155133.0,155136,155139,155072,155686,156612
10824,Bradford,TN,71285.0,71294.0,71562.0,72000.0,72381.0,72728.0,73188.0,73975,74609,75326,75944,76862
10825,Mineral Point,MO,82365.0,82112.0,81844.0,81918.0,82432.0,82927.0,83833.0,84691,85387,85971,86150,86230
10826,Callaway,VA,170372.0,170754.0,171221.0,172021.0,172718.0,172961.0,173053.0,172823,172994,173134,173617,173996
10827,Valparaiso,FL,186666.0,188789.0,190317.0,189611.0,189932.0,190946.0,192419.0,193637,194177,195063,196205,197376
10828,Fairmont City,IL,37984.0,37539.0,36971.0,36899.0,37211.0,37844.0,38586.0,39037,38999,38084,36898,35559
10829,Pearcy,AR,147671.0,146894.0,147072.0,148505.0,149913.0,151296.0,152656.0,154047,154795,155119,155494,156216
10830,Rockport,ME,310646.0,312013.0,313131.0,313351.0,313703.0,314411.0,315696.0,316491,316925,317349,317749,318439
10831,Lower Mt Bethel Township,PA,186523.0,187383.0,187794.0,187536.0,188626.0,189929.0,191640.0,191670,191011,190579,191271,192165
10832,Collinsville,TX,185906.0,186897.0,188362.0,190380.0,192163.0,193016.0,194362.0,195401,197162,198967,201173,203662
10833,Gibbstown,NJ,165295.0,165094.0,165751.0,166557.0,167214.0,168165.0,167982.0,167861,166817,166779,166318,167224
10834,Elroy,WI,84252.0,84166.0,84671.0,85283.0,85704.0,85970.0,85979.0,86277,86476,86793,87103,87634
10835,Waterville,MN,171571.0,172336.0,173057.0,174241.0,175232.0,176072.0,176193.0,176641,177117,177971,178761,179417
10836,Eldon,MO,85813.0,86138.0,86459.0,86850.0,87277.0,87829.0,88357.0,88831,89054,89246,89547,89912
10837,Fairport Harbor,OH,94378.0,94244.0,95149.0,95110.0,95973.0,96232.0,97230.0,97835,98728,99231,100462,101833
10838,Letohatchee,AL,83736.0,84530.0,84793.0,85422.0,85311.0,85312.0,85670.0,86299,87347,88416,89606,90212
10839,Holden,ME,201672.0,202354.0,203502.0,204428.0,205973.0,208592.0,210379.0,212052,212686,212955,213925,215334
10840,Heidelberg Township,PA,266439.0,267482.0,268730.0,269585.0,271252.0,272864.0,275940.0,279298,282510,285371,287477,288588
10841,Salt Lick,KY,67760.0,68060.0,68219.0,68276.0,68356.0,68654.0,68749.0,68937,68908,69114,69222,69480
10842,Huntingdon,TN,87844.0,88168.0,88604.0,88990.0,89444.0,89823.0,90283.0,90744,91179,91611,91882,92232
10843,Trafford,PA,170973.0,172073.0,173452.0,174656.0,175783.0,176922.0,178280.0,179154,180083,180457,181275,181473
10844,Deshler,OH,94877.0,95432.0,96068.0,96569.0,97091.0,97849.0,98381.0,99093,99407,99968,100242,100892
10845,Rockland,NY,161928.0,165661.0,169515.0,174303.0,175459.0,175383.0,174593.0,175696,179324,181152,182177,182271
10846,Medinah,IL,348254.0,346591.0,345519.0,344930.0,345683.0,346944.0,346589.0,346950,347160,346426,345229,343437
10847,Brimley,MI,86282.0,86442.0,86507.0,87148.0,87077.0,86450.0,85794.0,85810,86269,86634,87082,87152
10848,Pinetown,NC,103644.0,104299.0,104661.0,104752.0,104735.0,105035.0,105256.0,105650,106147,106501,107399,107960
10849,Alger,MI,73762.0,74056.0,74319.0,74843.0,75347.0,75891.0,76403.0,76988,77379,77724,77936,78185
10850,Lohman,MO,186812.0,188511.0,190642.0,193135.0,196061.0,198223.0,200545.0,201482,203243,204296,205021,205955
10851,Fischer,TX,352544.0,355584.0,357956.0,359494.0,360880.0,361786.0,363590.0,364183,364239,363564,362406,363834
10852,Chester,VT,198798.0,200263.0,202501.0,204836.0,205351.0,205136.0,204203.0,204290,204050,204136,203584,202991
10853,Orion,IL,148304.0,148813.0,149035.0,149132.0,149331.0,149546.0,149849.0,150153,150503,150787,151149,151538
10854,Blounts Creek,NC,123872.0,124572.0,125134.0,125530.0,126116.0,127107.0,127824.0,128352,128604,128830,129534,130312
10855,Cottageville,SC,114481.0,115417.0,115912.0,116274.0,116366.0,116383.0,116566.0,117079,117914,118632,119402,120231
10856,Monte Sereno,CA,2991502.0,3046767.0,3089613.0,3118412.0,3150712.0,3171595.0,3202790.0,3207798,3211150,3207776,3191337,3156056
10857,Welling,OK,84975.0,85770.0,86340.0,86710.0,87003.0,87317.0,87748.0,88094,88153,88051,87923,87821
10858,Woolwich,ME,208103.0,208582.0,208786.0,210542.0,211990.0,213432.0,214233.0,215597,216404,217663,218378,219574
10859,Beech Bluff,TN,120411.0,121252.0,122090.0,122691.0,122913.0,123412.0,123516.0,123935,123178,122097,120956,120764
10860,Burnettown,SC,88449.0,89292.0,90080.0,90423.0,91010.0,90829.0,91426.0,92171,93758,94527,94742,94714
10861,Town of Schoharie,NY,145392.0,146052.0,146550.0,147191.0,147838.0,148470.0,148801.0,149012,149134,149668,150168,150791
10862,Auxvasse,MO,131138.0,132047.0,132675.0,133534.0,134682.0,135752.0,136596.0,137680,138615,139338,139560,139906
10863,Cross Plains,TN,208747.0,210905.0,213027.0,214767.0,216830.0,218376.0,220380.0,222203,223946,224996,226202,225578
10864,Stanley,ND,,,,,,,214797.0,215138,215397,216035,216710,217503
10865,Gibbon,NE,162249.0,163153.0,164260.0,165190.0,166106.0,167070.0,168034.0,169107,170024,170790,172061,173230
10866,Sims,NC,167296.0,168063.0,168724.0,169490.0,170251.0,171174.0,172034.0,173168,174151,175059,175870,176724
10867,Tustin,MI,96522.0,97540.0,98470.0,99759.0,101280.0,103121.0,104497.0,105169,105451,105752,106538,106962
10868,Berlin,MA,414700.0,415373.0,414299.0,413539.0,413687.0,416513.0,418871.0,419419,419863,418407,418786,423180
10869,Elk Point,SD,171330.0,171778.0,172571.0,173092.0,173958.0,174684.0,175564.0,176301,177559,178959,180418,181697
10870,Hamilton,MS,109028.0,108973.0,108769.0,108068.0,108183.0,108547.0,108880.0,109286,109330,109846,110287,111296
10871,Underhill,VT,337823.0,337979.0,337902.0,340053.0,341305.0,343900.0,348098.0,352123,354176,353872,353234,353897
10872,Keswick,VA,551488.0,552423.0,552799.0,552471.0,552673.0,551953.0,552575.0,552849,553411,553805,554711,555398
10873,Overbrook,KS,134154.0,134888.0,135699.0,137017.0,138332.0,139267.0,139587.0,139843,140101,140743,141309,141963
10874,Whitmire,SC,32491.0,32668.0,32950.0,33380.0,33520.0,33715.0,33832.0,33961,34074,34182,34290,34405
10875,Experiment,GA,65811.0,65890.0,65480.0,64784.0,64340.0,64310.0,65034.0,66422,68400,70612,72440,73542
10876,Italy,TX,143429.0,145091.0,148054.0,151098.0,152335.0,152433.0,152006.0,151018,150867,149616,150272,150016
10877,South Vienna,OH,159221.0,160611.0,161619.0,162578.0,162273.0,162712.0,163422.0,164826,165274,165762,166218,166634
10878,Wild Rose,WI,139303.0,140382.0,141427.0,142260.0,143066.0,143569.0,143687.0,143937,144918,145888,146665,146989
10879,McLouth,KS,190807.0,191497.0,192150.0,193279.0,194900.0,196367.0,197483.0,198319,199286,200438,201587,202395
10880,Greenville,IN,213662.0,215580.0,217216.0,217679.0,218501.0,219128.0,220136.0,219876,219794,220422,221904,223322
10881,Waynesburg,OH,97406.0,98029.0,99440.0,100067.0,100546.0,101672.0,102958.0,103872,104267,104323,104210,103965
10882,Lockeford,CA,361834.0,365364.0,365784.0,368759.0,371694.0,376195.0,376119.0,375728,374314,374712,374801,373650
10883,Owen,WI,63813.0,64359.0,64901.0,65591.0,65898.0,66201.0,66126.0,66431,66539,66854,67139,67408
10884,Climax,GA,107885.0,107189.0,106812.0,106666.0,106429.0,106709.0,107196.0,107610,108340,108835,109551,110488
10885,McSherrystown,PA,153156.0,153738.0,153292.0,152600.0,152484.0,152765.0,153382.0,153806,154688,155347,155480,155891
10886,Kersey,CO,333317.0,337319.0,340836.0,345186.0,350500.0,355212.0,359057.0,362987,366337,370493,373497,376944
10887,Fort Pierre,SD,167726.0,168715.0,169928.0,170944.0,172244.0,173384.0,174686.0,175806,176928,178332,179330,180526
10888,Goode,VA,239135.0,240650.0,241750.0,242582.0,242937.0,243217.0,243670.0,245346,247157,248457,248887,248511
10889,Hamilton,IN,171208.0,172135.0,173093.0,174167.0,174892.0,175777.0,176683.0,177596,177781,178375,179082,180496
10890,Labadie,MO,284629.0,286043.0,287847.0,288512.0,288117.0,288197.0,288736.0,289336,289533,290025,290996,291267
10891,Luck,WI,153845.0,154551.0,155238.0,156402.0,157340.0,158140.0,158868.0,159625,160470,161217,162043,162826
10892,East St Clair Township,PA,130153.0,131077.0,132019.0,132620.0,133152.0,133722.0,134340.0,135043,135762,136522,137390,138188
10893,Gang Mills,NY,196806.0,197938.0,198467.0,199578.0,200250.0,200714.0,201502.0,201880,201645,201173,201813,202187
10894,Wellington,NV,305162.0,308096.0,311367.0,315504.0,319724.0,324478.0,330978.0,338601,343471,347050,349169,352124
10895,Combined Locks,WI,199374.0,201919.0,204684.0,207061.0,209042.0,209699.0,210136.0,210643,212351,214343,215840,216244
10896,Alfred,ME,237674.0,238876.0,239863.0,240930.0,241943.0,244187.0,245671.0,247752,249278,250486,251482,253047
10897,Huntsville,MO,96452.0,96830.0,97443.0,98055.0,98522.0,99047.0,99555.0,99814,100037,100089,100678,101249
10898,Mettawa,IL,621513.0,621719.0,623752.0,623984.0,623055.0,620593.0,621088.0,618777,617614,615856,615098,612067
10899,Crouse,NC,143741.0,144258.0,145126.0,147126.0,149011.0,150374.0,151649.0,153249,154848,156210,157570,158564
10900,Lone Jack,MO,267460.0,269273.0,270172.0,272012.0,272950.0,274685.0,274635.0,275741,276109,277160,278053,280714
10901,Red Rock,TX,234109.0,236768.0,240766.0,245579.0,249441.0,251153.0,250977.0,251850,254122,259275,264082,268552
10902,Hays,NC,85775.0,86268.0,87663.0,89142.0,90399.0,90685.0,91180.0,91852,92431,92796,93101,93453
10903,Lumber Bridge,NC,93613.0,93522.0,93833.0,94200.0,94464.0,94743.0,94802.0,95254,95402,95670,95870,96174
10904,Minneapolis,KS,108518.0,108832.0,108933.0,108838.0,108934.0,109182.0,110390.0,111522,112697,112179,111734,111055
10905,Airville,PA,180104.0,181045.0,182645.0,183311.0,184715.0,185453.0,186478.0,186593,187682,188258,188712,188340
10906,Highland Acres,DE,230140.0,231795.0,233978.0,234512.0,235089.0,235455.0,235883.0,235917,234835,235692,237288,239080
10907,Macungie,PA,271307.0,272662.0,273075.0,275331.0,275763.0,276282.0,276464.0,278005,279723,280781,281602,283101
10908,Battle Lake,MN,288969.0,292345.0,295853.0,297312.0,298547.0,299368.0,300225.0,300711,301037,301676,302851,304241
10909,Maidens,VA,307796.0,308712.0,309504.0,310288.0,311011.0,311674.0,312072.0,312470,311912,311699,312453,314491
10910,Akron,CO,115329.0,115622.0,116052.0,117299.0,118771.0,120497.0,122152.0,123526,124513,125135,125504,125974
10911,Wausaukee,WI,105205.0,105290.0,105719.0,106074.0,106353.0,106667.0,106937.0,107258,107603,108008,108190,108369
10912,Brandon,MI,274986.0,275866.0,275103.0,276155.0,278145.0,281498.0,284242.0,286721,288205,289083,290261,291505
10913,Hyde Park,VT,156577.0,157028.0,157706.0,158072.0,158848.0,159396.0,160188.0,160970,161193,161173,161104,161615
10914,Lake Orion,MI,251531.0,251518.0,251124.0,252493.0,255766.0,259628.0,259340.0,256152,252522,250967,251545,251716
10915,Davis Junction,IL,159132.0,159577.0,159981.0,160299.0,160688.0,161069.0,161686.0,162014,162387,162888,163703,164547
10916,Town of Bergen,NY,63630.0,63814.0,64131.0,64418.0,64891.0,65163.0,65473.0,65724,66054,66389,66686,66975
10917,Whitehall,WI,120600.0,121914.0,123412.0,124308.0,125197.0,125801.0,126372.0,126954,127713,128428,129135,129738
10918,Eden,UT,428109.0,432049.0,434022.0,436947.0,440006.0,443024.0,445251.0,447259,450452,454324,458109,460540
10919,Suring,WI,94803.0,95498.0,96223.0,96954.0,97431.0,97721.0,98225.0,98486,98961,99465,100145,100737
10920,Montrose,WV,76633.0,76870.0,76751.0,76797.0,76453.0,76568.0,76544.0,77014,77117,76644,76482,76231
10921,Wales,NY,235418.0,234713.0,233328.0,233300.0,232987.0,233848.0,234953.0,237356,239578,241874,242405,242630
10922,Locust Grove,OK,98084.0,98462.0,98774.0,99207.0,99715.0,99994.0,100231.0,100390,100770,101321,101552,101686
10923,Cumberland Gap,TN,106101.0,106235.0,106819.0,107510.0,108007.0,108433.0,108719.0,109463,110130,110581,110937,111225
10924,Steele,AL,116248.0,115941.0,117053.0,118140.0,118569.0,118788.0,119099.0,119758,119200,119858,121650,124253
10925,Ramer,AL,109024.0,106505.0,104264.0,102769.0,102421.0,102041.0,101669.0,101049,101292,102700,104088,104602
10926,Lucerne,CA,183550.0,186075.0,188665.0,189668.0,190662.0,191618.0,191626.0,191874,193198,194980,196456,197149
10927,Monticello,MS,95326.0,95847.0,96286.0,97025.0,97630.0,98032.0,98079.0,97996,97969,98165,98340,98641
10928,Wyoming,PA,124972.0,125080.0,125590.0,126750.0,127453.0,127334.0,127489.0,127532,127091,126022,124671,124290
10929,Brentwood,MD,310753.0,311651.0,312920.0,317609.0,320575.0,322439.0,322987.0,323649,324633,326326,328347,331216
10930,Wayne,OK,96228.0,96360.0,96441.0,96100.0,96596.0,97213.0,97730.0,97915,97893,98265,98215,98140
10931,Town of Spencer,NY,123047.0,123764.0,124356.0,124984.0,125285.0,125717.0,126139.0,126813,127308,127817,128298,128806
10932,Prentiss,MS,70678.0,71112.0,71414.0,71646.0,71725.0,71410.0,70917.0,70596,70682,70926,71238,71510
10933,Amity,OR,361667.0,365279.0,367320.0,366848.0,369199.0,374156.0,380669.0,385933,389397,391876,394005,396759
10934,Bayard,NM,62490.0,62381.0,62069.0,61935.0,61802.0,61588.0,60902.0,60367,59365,58535,57065,55749
10935,Cheltenham,MD,352657.0,352329.0,351985.0,354901.0,357898.0,360210.0,360714.0,360209,358855,359059,359735,362290
10936,Stem,NC,165047.0,166160.0,167260.0,168187.0,169034.0,169817.0,170606.0,171427,172194,172943,173856,174771
10937,Llano,CA,231690.0,232175.0,233964.0,237418.0,241184.0,244934.0,247715.0,249916,250200,250025,250387,251830
10938,Hamilton,MO,98821.0,99609.0,100418.0,101337.0,102386.0,103513.0,104427.0,105494,106291,107127,107834,108953
10939,Palestine,IL,70441.0,70015.0,69866.0,69795.0,70301.0,70373.0,70559.0,70293,70558,70711,71242,71462
10940,Warrenton,GA,56799.0,56924.0,57061.0,57165.0,57376.0,57527.0,57722.0,58006,58020,58024,58243,58705
10941,Logandale,NV,281996.0,284670.0,282668.0,281332.0,280190.0,283425.0,286587.0,290266,291950,292647,292619,293908
10942,Flatwoods,WV,62793.0,63016.0,63252.0,63090.0,63557.0,63826.0,63852.0,63818,63833,63277,62767,62180
10943,Orwigsburg,PA,150605.0,150523.0,151325.0,152697.0,154565.0,155915.0,156954.0,157446,157996,158295,158935,159573
10944,Stinesville,IN,101419.0,104030.0,106027.0,107788.0,107637.0,106170.0,105152.0,104911,105081,103215,102399,102363
10945,Big Sandy,TN,91993.0,92541.0,93273.0,93748.0,94355.0,94859.0,95519.0,96158,96824,97464,98046,98403
10946,Camden,MI,149774.0,150564.0,151378.0,152014.0,152749.0,153329.0,153821.0,154335,154768,155162,155658,156119
10947,Sunnyslope,CA,376941.0,382242.0,385268.0,387933.0,390595.0,393395.0,395974.0,397254,399176,398885,400668,398924
10948,Redgranite,WI,90287.0,91059.0,91528.0,91953.0,92122.0,92573.0,92901.0,93399,93837,94250,94523,94795
10949,Lexington,GA,132213.0,133136.0,133906.0,134555.0,135615.0,136573.0,137391.0,137811,138167,138753,139821,141022
10950,Bear Lake,MI,140158.0,141008.0,141645.0,142206.0,142809.0,143642.0,144941.0,146374,147235,147474,147658,147959
10951,Lavalette,WV,113703.0,113531.0,113408.0,113098.0,113290.0,112737.0,112684.0,112191,112360,111692,111694,111778
10952,Union Mills,NC,124173.0,124874.0,125518.0,126298.0,126947.0,127557.0,127790.0,128138,128735,129567,130673,131416
10953,Claypool,IN,128206.0,128945.0,129060.0,129429.0,129338.0,129570.0,129666.0,130458,130806,131356,131431,131891
10954,Birchwood,TN,186554.0,185497.0,184461.0,185154.0,185811.0,186520.0,186961.0,187436,188538,189793,190684,191205
10955,Mc Neal,AZ,94129.0,93742.0,92719.0,92147.0,91044.0,91314.0,91500.0,92884,93217,93306,92240,91868
10956,Pitcairn,PA,47844.0,46511.0,45570.0,45183.0,45459.0,46290.0,47102.0,47807,48177,48498,48773,49633
10957,Anson,TX,88891.0,89235.0,89760.0,90095.0,90440.0,90774.0,91473.0,92105,92682,93016,93320,93553
10958,Guttenberg,IA,147119.0,147414.0,147661.0,148463.0,148967.0,148834.0,148428.0,148438,148400,148510,148280,148307
10959,Town of New Berlin,NY,92422.0,92854.0,93335.0,93793.0,94314.0,94847.0,95276.0,95440,95569,95817,95904,96039
10960,Newton,WV,84107.0,84480.0,84746.0,85304.0,85361.0,86289.0,86850.0,87503,87392,88183,89499,91341
10961,Glorieta,NM,262701.0,263324.0,264775.0,264534.0,258222.0,254341.0,250885.0,248012,244120,242401,241322,241096
10962,Crandall,IN,103786.0,104333.0,105101.0,105833.0,106779.0,107400.0,108110.0,108544,108971,109131,109508,109920
10963,Fort Rucker,AL,38614.0,39018.0,39199.0,39200.0,38806.0,38676.0,38723.0,39135,39346,39312,39253,39471
10964,East Syracuse,NY,95668.0,96244.0,96903.0,97053.0,97539.0,98139.0,98690.0,98817,98668,98654,98437,99055
10965,Wayne Township,PA,77123.0,77733.0,78329.0,79102.0,79655.0,80171.0,80160.0,80273,80584,81330,82073,82750
10966,Southport,IN,142414.0,142645.0,143983.0,146393.0,148103.0,149771.0,151455.0,153274,153826,154413,155535,157812
10967,Lanesboro,MA,209204.0,209986.0,210777.0,211621.0,210982.0,210776.0,212193.0,214629,216265,216880,217588,217757
10968,Town of Otego,NY,147829.0,148434.0,149049.0,149650.0,150359.0,150887.0,151401.0,151634,152065,152442,152735,153017
10969,Mahnomen,MN,71746.0,72109.0,73137.0,74426.0,75651.0,76800.0,77742.0,78226,78313,78869,79396,79842
10970,Depauw,IN,113367.0,113801.0,114503.0,115091.0,116044.0,116535.0,117407.0,118045,118817,119032,119124,119423
10971,Yamhill,OR,393222.0,396646.0,402442.0,404451.0,407693.0,411177.0,416409.0,419517,422078,425875,429236,431339
10972,Partlow,VA,229045.0,230668.0,232630.0,235142.0,238649.0,239951.0,239814.0,238379,237057,237154,236556,238588
10973,Volga,SD,189730.0,190088.0,190726.0,191571.0,192766.0,193778.0,194477.0,195020,195494,196323,196606,197055
10974,Papaikou,HI,335766.0,337265.0,337221.0,333823.0,330049.0,328022.0,328246.0,330238,331940,334475,337581,342021
10975,Greenfield,IA,96114.0,96546.0,97046.0,97491.0,97834.0,98221.0,98362.0,98721,98555,98441,98155,98326
10976,Hawthorne,NV,83787.0,84984.0,86141.0,87002.0,87674.0,88273.0,89005.0,89511,89923,90198,90880,91374
10977,Macon,IL,100526.0,99805.0,99619.0,100543.0,101239.0,101605.0,101034.0,101207,101100,101420,101673,101948
10978,Elk,WA,230919.0,232447.0,233392.0,235654.0,237065.0,238626.0,240594.0,242683,244305,245726,247984,250220
10979,Maury,NC,52729.0,53561.0,53615.0,52745.0,51370.0,50607.0,50680.0,51210,51081,50428,50030,49941
10980,Sumas,WA,285041.0,286470.0,287666.0,289815.0,292919.0,296574.0,299591.0,302236,304561,308456,311312,312194
10981,Macclesfield,NC,67409.0,67822.0,68438.0,68790.0,69019.0,69374.0,69726.0,70036,70258,70745,71253,71805
10982,Thorndale,PA,249036.0,247245.0,246365.0,247522.0,248931.0,249278.0,249731.0,249428,249592,249708,250298,251193
10983,Grape Creek,TX,132922.0,134281.0,135100.0,136096.0,137947.0,139999.0,142059.0,143228,143619,144132,144417,145901
10984,Ida Grove,IA,74579.0,75146.0,75427.0,75876.0,76224.0,76383.0,76443.0,76443,76531,76771,77068,77068
10985,Notasulga,AL,94578.0,95634.0,97269.0,98311.0,99245.0,99497.0,99632.0,99814,100206,100787,101605,102561
10986,National Park,NJ,129637.0,130230.0,130609.0,131729.0,132038.0,133188.0,134141.0,134965,136513,137802,138991,139222
10987,Milford,ME,126913.0,127726.0,127944.0,127830.0,128392.0,129390.0,131170.0,132377,133047,133013,133014,133011
10988,Petersburg,KY,166576.0,168828.0,170917.0,173207.0,175875.0,175898.0,175722.0,174141,174536,174144,175161,175606
10989,Loyal,WI,91015.0,91515.0,92139.0,92851.0,92748.0,92330.0,91604.0,91838,92129,92439,92633,92882
10990,Niangua,MO,128573.0,129494.0,130261.0,131028.0,132749.0,134426.0,136292.0,137685,138738,139750,140107,140498
10991,Fayette,OH,92223.0,92294.0,92390.0,92427.0,92943.0,93323.0,93900.0,94261,94447,94415,94744,95203
10992,Vandenbroek,WI,237100.0,239371.0,240592.0,241833.0,243260.0,244995.0,246772.0,248529,250854,253164,254617,254408
10993,Fairland,OK,89775.0,90500.0,91131.0,91608.0,91959.0,92470.0,93003.0,93659,94090,94772,95121,95423
10994,Westernport,MD,50342.0,50336.0,50111.0,49435.0,48731.0,48066.0,47986.0,47737,47573,47332,47638,48235
10995,Belmont,MS,75968.0,76351.0,76806.0,77231.0,77475.0,77725.0,77886.0,78199,78400,78714,78840,79134
10996,Northfield,MA,224776.0,228766.0,231155.0,233143.0,234559.0,236079.0,237562.0,238346,237991,236253,235933,234161
